startDate,endDate,value
2022-03-18,2022-06-01,-0.7049
2022-03-18,2022-06-02,-0.7050
2022-03-18,2022-06-03,-0.7050
2022-03-18,2022-06-04,-0.7050
2022-03-18,2022-06-05,-0.7051
2022-03-18,2022-06-06,-0.7051
2022-03-18,2022-06-07,-0.7051
2022-03-18,2022-06-08,-0.7052
2022-03-18,2022-06-09,-0.7052
2022-03-18,2022-06-10,-0.7052
2022-03-18,2022-06-11,-0.7052
2022-03-18,2022-06-12,-0.7052
2022-03-18,2022-06-13,-0.7053
2022-03-18,2022-06-14,-0.7053
2022-03-18,2022-06-15,-0.7052
2022-03-18,2022-06-16,-0.7051
2022-03-18,2022-06-17,-0.7029
2022-03-18,2022-06-18,-0.6975
2022-03-18,2022-06-19,-0.6923
2022-03-18,2022-06-20,-0.6871
2022-03-18,2022-06-21,-0.6821
2022-03-18,2022-06-22,-0.6772
2022-03-18,2022-06-23,-0.6722
2022-03-18,2022-06-24,-0.6673
2022-03-18,2022-06-25,-0.6626
2022-03-18,2022-06-26,-0.6580
2022-03-18,2022-06-27,-0.6535
2022-03-18,2022-06-28,-0.6491
2022-03-18,2022-06-29,-0.6446
2022-03-18,2022-06-30,-0.6404
2022-03-18,2022-07-01,-0.6361
2022-03-18,2022-07-02,-0.6321
2022-03-18,2022-07-03,-0.6281
2022-03-18,2022-07-04,-0.6241
2022-03-18,2022-07-05,-0.6203
2022-03-18,2022-07-06,-0.6166
2022-03-18,2022-07-07,-0.6129
2022-03-18,2022-07-08,-0.6093
2022-03-18,2022-07-09,-0.6058
2022-03-18,2022-07-10,-0.6024
2022-03-18,2022-07-11,-0.5990
2022-03-18,2022-07-12,-0.5956
2022-03-18,2022-07-13,-0.5923
2022-03-18,2022-07-14,-0.5891
2022-03-18,2022-07-15,-0.5859
2022-03-18,2022-07-16,-0.5827
2022-03-18,2022-07-17,-0.5797
2022-03-18,2022-07-18,-0.5766
2022-03-18,2022-07-19,-0.5736
2022-03-18,2022-07-20,-0.5707
2022-03-18,2022-07-21,-0.5679
2022-03-18,2022-07-22,-0.5650
2022-03-18,2022-07-23,-0.5622
2022-03-19,2022-03-20,-0.6874
2022-03-19,2022-03-21,-0.6874
2022-03-19,2022-03-22,-0.6889
2022-03-19,2022-03-23,-0.6896
2022-03-19,2022-03-24,-0.6901
2022-03-19,2022-03-25,-0.6914
2022-03-19,2022-03-26,-0.6927
2022-03-19,2022-03-27,-0.6937
2022-03-19,2022-03-28,-0.6945
2022-03-19,2022-03-29,-0.6950
2022-03-19,2022-03-30,-0.6954
2022-03-19,2022-03-31,-0.6960
2022-03-19,2022-04-01,-0.6964
2022-03-19,2022-04-02,-0.6969
2022-03-19,2022-04-03,-0.6973
2022-03-19,2022-04-04,-0.6977
2022-03-19,2022-04-05,-0.6982
2022-03-19,2022-04-06,-0.6987
2022-03-19,2022-04-07,-0.6992
2022-03-19,2022-04-08,-0.6996
2022-03-19,2022-04-09,-0.7000
2022-03-19,2022-04-10,-0.7004
2022-03-19,2022-04-11,-0.7007
2022-03-19,2022-04-12,-0.7010
2022-03-19,2022-04-13,-0.7013
2022-03-19,2022-04-14,-0.7015
2022-03-19,2022-04-15,-0.7018
2022-03-19,2022-04-16,-0.7021
2022-03-19,2022-04-17,-0.7023
2022-03-19,2022-04-18,-0.7025
2022-03-19,2022-04-19,-0.7027
2022-03-19,2022-04-20,-0.7029
2022-03-19,2022-04-21,-0.7031
2022-03-19,2022-04-22,-0.7033
2022-03-19,2022-04-23,-0.7034
2022-03-19,2022-04-24,-0.7035
2022-03-19,2022-04-25,-0.7037
2022-03-19,2022-04-26,-0.7038
2022-03-19,2022-04-27,-0.7039
2022-03-19,2022-04-28,-0.7040
2022-03-19,2022-04-29,-0.7040
2022-03-19,2022-04-30,-0.7039
2022-03-19,2022-05-01,-0.7039
2022-03-19,2022-05-02,-0.7038
2022-03-19,2022-05-03,-0.7038
2022-03-19,2022-05-04,-0.7038
2022-03-19,2022-05-05,-0.7038
2022-03-19,2022-05-06,-0.7038
2022-03-19,2022-05-07,-0.7039
2022-03-19,2022-05-08,-0.7039
2022-03-19,2022-05-09,-0.7040
2022-03-19,2022-05-10,-0.7041
2022-03-19,2022-05-11,-0.7042
2022-03-19,2022-05-12,-0.7043
2022-03-19,2022-05-13,-0.7043
2022-03-19,2022-05-14,-0.7044
2022-03-19,2022-05-15,-0.7045
2022-03-19,2022-05-16,-0.7045
2022-03-19,2022-05-17,-0.7046
2022-03-19,2022-05-18,-0.7047
2022-03-19,2022-05-19,-0.7048
2022-03-19,2022-05-20,-0.7048
2022-03-19,2022-05-21,-0.7049
2022-03-19,2022-05-22,-0.7050
2022-03-19,2022-05-23,-0.7050
2022-03-19,2022-05-24,-0.7051
2022-03-19,2022-05-25,-0.7051
2022-03-19,2022-05-26,-0.7052
2022-03-19,2022-05-27,-0.7052
2022-03-19,2022-05-28,-0.7052
2022-03-19,2022-05-29,-0.7053
2022-03-19,2022-05-30,-0.7053
2022-03-19,2022-05-31,-0.7054
2022-03-19,2022-06-01,-0.7052
2022-03-19,2022-06-02,-0.7052
2022-03-19,2022-06-03,-0.7053
2022-03-19,2022-06-04,-0.7053
2022-03-19,2022-06-05,-0.7053
2022-03-19,2022-06-06,-0.7054
2022-03-19,2022-06-07,-0.7054
2022-03-19,2022-06-08,-0.7054
2022-03-19,2022-06-09,-0.7054
2022-03-19,2022-06-10,-0.7054
2022-03-19,2022-06-11,-0.7055
2022-03-19,2022-06-12,-0.7055
2022-03-19,2022-06-13,-0.7055
2022-03-19,2022-06-14,-0.7055
2022-03-19,2022-06-15,-0.7055
2022-03-19,2022-06-16,-0.7053
2022-03-19,2022-06-17,-0.7030
2022-03-19,2022-06-18,-0.6976
2022-03-19,2022-06-19,-0.6923
2022-03-19,2022-06-20,-0.6871
2022-03-19,2022-06-21,-0.6821
2022-03-19,2022-06-22,-0.6771
2022-03-19,2022-06-23,-0.6720
2022-03-19,2022-06-24,-0.6671
2022-03-19,2022-06-25,-0.6624
2022-03-19,2022-06-26,-0.6577
2022-03-19,2022-06-27,-0.6532
2022-03-19,2022-06-28,-0.6487
2022-03-19,2022-06-29,-0.6442
2022-03-19,2022-06-30,-0.6399
2022-03-19,2022-07-01,-0.6357
2022-03-19,2022-07-02,-0.6315
2022-03-19,2022-07-03,-0.6275
2022-03-19,2022-07-04,-0.6236
2022-03-19,2022-07-05,-0.6197
2022-03-19,2022-07-06,-0.6159
2022-03-19,2022-07-07,-0.6122
2022-03-19,2022-07-08,-0.6086
2022-03-19,2022-07-09,-0.6051
2022-03-19,2022-07-10,-0.6016
2022-03-19,2022-07-11,-0.5982
2022-03-19,2022-07-12,-0.5948
2022-03-19,2022-07-13,-0.5915
2022-03-19,2022-07-14,-0.5882
2022-03-19,2022-07-15,-0.5850
2022-03-19,2022-07-16,-0.5819
2022-03-19,2022-07-17,-0.5788
2022-03-19,2022-07-18,-0.5757
2022-03-19,2022-07-19,-0.5727
2022-03-19,2022-07-20,-0.5698
2022-03-19,2022-07-21,-0.5669
2022-03-19,2022-07-22,-0.5641
2022-03-19,2022-07-23,-0.5612
2022-03-20,2022-03-21,-0.6874
2022-03-20,2022-03-22,-0.6896
2022-03-20,2022-03-23,-0.6903
2022-03-20,2022-03-24,-0.6908
2022-03-20,2022-03-25,-0.6922
2022-03-20,2022-03-26,-0.6936
2022-03-20,2022-03-27,-0.6946
2022-03-20,2022-03-28,-0.6954
2022-03-20,2022-03-29,-0.6958
2022-03-20,2022-03-30,-0.6962
2022-03-20,2022-03-31,-0.6967
2022-03-20,2022-04-01,-0.6971
2022-03-20,2022-04-02,-0.6976
2022-03-20,2022-04-03,-0.6980
2022-03-20,2022-04-04,-0.6983
2022-03-20,2022-04-05,-0.6989
2022-03-20,2022-04-06,-0.6994
2022-03-20,2022-04-07,-0.6998
2022-03-20,2022-04-08,-0.7003
2022-03-20,2022-04-09,-0.7007
2022-03-20,2022-04-10,-0.7010
2022-03-20,2022-04-11,-0.7013
2022-03-20,2022-04-12,-0.7016
2022-03-20,2022-04-13,-0.7018
2022-03-20,2022-04-14,-0.7021
2022-03-20,2022-04-15,-0.7024
2022-03-20,2022-04-16,-0.7026
2022-03-20,2022-04-17,-0.7028
2022-03-20,2022-04-18,-0.7031
2022-03-20,2022-04-19,-0.7033
2022-03-20,2022-04-20,-0.7034
2022-03-20,2022-04-21,-0.7036
2022-03-20,2022-04-22,-0.7038
2022-03-20,2022-04-23,-0.7039
2022-03-20,2022-04-24,-0.7040
2022-03-20,2022-04-25,-0.7041
2022-03-20,2022-04-26,-0.7042
2022-03-20,2022-04-27,-0.7043
2022-03-20,2022-04-28,-0.7044
2022-03-20,2022-04-29,-0.7044
2022-03-20,2022-04-30,-0.7044
2022-03-20,2022-05-01,-0.7043
2022-03-20,2022-05-02,-0.7042
2022-03-20,2022-05-03,-0.7041
2022-03-20,2022-05-04,-0.7041
2022-03-20,2022-05-05,-0.7042
2022-03-20,2022-05-06,-0.7042
2022-03-20,2022-05-07,-0.7042
2022-03-20,2022-05-08,-0.7043
2022-03-20,2022-05-09,-0.7043
2022-03-20,2022-05-10,-0.7044
2022-03-20,2022-05-11,-0.7045
2022-03-20,2022-05-12,-0.7046
2022-03-20,2022-05-13,-0.7047
2022-03-20,2022-05-14,-0.7047
2022-03-20,2022-05-15,-0.7048
2022-03-20,2022-05-16,-0.7049
2022-03-20,2022-05-17,-0.7049
2022-03-20,2022-05-18,-0.7050
2022-03-20,2022-05-19,-0.7051
2022-03-20,2022-05-20,-0.7051
2022-03-20,2022-05-21,-0.7052
2022-03-20,2022-05-22,-0.7053
2022-03-20,2022-05-23,-0.7053
2022-03-20,2022-05-24,-0.7053
2022-03-20,2022-05-25,-0.7054
2022-03-20,2022-05-26,-0.7054
2022-03-20,2022-05-27,-0.7055
2022-03-20,2022-05-28,-0.7055
2022-03-20,2022-05-29,-0.7056
2022-03-20,2022-05-30,-0.7056
2022-03-20,2022-05-31,-0.7056
2022-03-20,2022-06-01,-0.7054
2022-03-20,2022-06-02,-0.7055
2022-03-20,2022-06-03,-0.7055
2022-03-20,2022-06-04,-0.7055
2022-03-20,2022-06-05,-0.7056
2022-03-20,2022-06-06,-0.7056
2022-03-20,2022-06-07,-0.7056
2022-03-20,2022-06-08,-0.7056
2022-03-20,2022-06-09,-0.7057
2022-03-20,2022-06-10,-0.7057
2022-03-20,2022-06-11,-0.7057
2022-03-20,2022-06-12,-0.7057
2022-03-20,2022-06-13,-0.7057
2022-03-20,2022-06-14,-0.7057
2022-03-20,2022-06-15,-0.7057
2022-03-20,2022-06-16,-0.7056
2022-03-20,2022-06-17,-0.7032
2022-03-20,2022-06-18,-0.6978
2022-03-20,2022-06-19,-0.6924
2022-03-20,2022-06-20,-0.6871
2022-03-20,2022-06-21,-0.6820
2022-03-20,2022-06-22,-0.6770
2022-03-20,2022-06-23,-0.6719
2022-03-20,2022-06-24,-0.6670
2022-03-20,2022-06-25,-0.6621
2022-03-20,2022-06-26,-0.6574
2022-03-20,2022-06-27,-0.6528
2022-03-20,2022-06-28,-0.6483
2022-03-20,2022-06-29,-0.6438
2022-03-20,2022-06-30,-0.6395
2022-03-20,2022-07-01,-0.6352
2022-03-20,2022-07-02,-0.6310
2022-03-20,2022-07-03,-0.6270
2022-03-20,2022-07-04,-0.6230
2022-03-20,2022-07-05,-0.6191
2022-03-20,2022-07-06,-0.6153
2022-03-20,2022-07-07,-0.6116
2022-03-20,2022-07-08,-0.6079
2022-03-20,2022-07-09,-0.6044
2022-03-20,2022-07-10,-0.6009
2022-03-20,2022-07-11,-0.5974
2022-03-20,2022-07-12,-0.5940
2022-03-20,2022-07-13,-0.5907
2022-03-20,2022-07-14,-0.5874
2022-03-20,2022-07-15,-0.5842
2022-03-20,2022-07-16,-0.5810
2022-03-20,2022-07-17,-0.5779
2022-03-20,2022-07-18,-0.5748
2022-03-20,2022-07-19,-0.5718
2022-03-20,2022-07-20,-0.5688
2022-03-20,2022-07-21,-0.5659
2022-03-20,2022-07-22,-0.5631
2022-03-20,2022-07-23,-0.5602
2022-03-21,2022-03-22,-0.6917
2022-03-21,2022-03-23,-0.6918
2022-03-21,2022-03-24,-0.6919
2022-03-21,2022-03-25,-0.6935
2022-03-21,2022-03-26,-0.6949
2022-03-21,2022-03-27,-0.6958
2022-03-21,2022-03-28,-0.6965
2022-03-21,2022-03-29,-0.6969
2022-03-21,2022-03-30,-0.6972
2022-03-21,2022-03-31,-0.6977
2022-03-21,2022-04-01,-0.6980
2022-03-21,2022-04-02,-0.6985
2022-03-21,2022-04-03,-0.6988
2022-03-21,2022-04-04,-0.6991
2022-03-21,2022-04-05,-0.6996
2022-03-21,2022-04-06,-0.7002
2022-03-21,2022-04-07,-0.7006
2022-03-21,2022-04-08,-0.7010
2022-03-21,2022-04-09,-0.7014
2022-03-21,2022-04-10,-0.7017
2022-03-21,2022-04-11,-0.7020
2022-03-21,2022-04-12,-0.7023
2022-03-21,2022-04-13,-0.7025
2022-03-21,2022-04-14,-0.7027
2022-03-21,2022-04-15,-0.7030
2022-03-21,2022-04-16,-0.7032
2022-03-21,2022-04-17,-0.7034
2022-03-21,2022-04-18,-0.7036
2022-03-21,2022-04-19,-0.7038
2022-03-21,2022-04-20,-0.7040
2022-03-21,2022-04-21,-0.7041
2022-03-21,2022-04-22,-0.7043
2022-03-21,2022-04-23,-0.7044
2022-03-21,2022-04-24,-0.7045
2022-03-21,2022-04-25,-0.7046
2022-03-21,2022-04-26,-0.7047
2022-03-21,2022-04-27,-0.7048
2022-03-21,2022-04-28,-0.7048
2022-03-21,2022-04-29,-0.7049
2022-03-21,2022-04-30,-0.7048
2022-03-21,2022-05-01,-0.7047
2022-03-21,2022-05-02,-0.7046
2022-03-21,2022-05-03,-0.7045
2022-03-21,2022-05-04,-0.7045
2022-03-21,2022-05-05,-0.7046
2022-03-21,2022-05-06,-0.7046
2022-03-21,2022-05-07,-0.7046
2022-03-21,2022-05-08,-0.7047
2022-03-21,2022-05-09,-0.7047
2022-03-21,2022-05-10,-0.7047
2022-03-21,2022-05-11,-0.7048
2022-03-21,2022-05-12,-0.7049
2022-03-21,2022-05-13,-0.7050
2022-03-21,2022-05-14,-0.7051
2022-03-21,2022-05-15,-0.7051
2022-03-21,2022-05-16,-0.7052
2022-03-21,2022-05-17,-0.7052
2022-03-21,2022-05-18,-0.7053
2022-03-21,2022-05-19,-0.7054
2022-03-21,2022-05-20,-0.7054
2022-03-21,2022-05-21,-0.7055
2022-03-21,2022-05-22,-0.7056
2022-03-21,2022-05-23,-0.7056
2022-03-21,2022-05-24,-0.7056
2022-03-21,2022-05-25,-0.7057
2022-03-21,2022-05-26,-0.7057
2022-03-21,2022-05-27,-0.7058
2022-03-21,2022-05-28,-0.7058
2022-03-21,2022-05-29,-0.7058
2022-03-21,2022-05-30,-0.7059
2022-03-21,2022-05-31,-0.7059
2022-03-21,2022-06-01,-0.7057
2022-03-21,2022-06-02,-0.7057
2022-03-21,2022-06-03,-0.7058
2022-03-21,2022-06-04,-0.7058
2022-03-21,2022-06-05,-0.7058
2022-03-21,2022-06-06,-0.7058
2022-03-21,2022-06-07,-0.7059
2022-03-21,2022-06-08,-0.7059
2022-03-21,2022-06-09,-0.7059
2022-03-21,2022-06-10,-0.7059
2022-03-21,2022-06-11,-0.7059
2022-03-21,2022-06-12,-0.7059
2022-03-21,2022-06-13,-0.7059
2022-03-21,2022-06-14,-0.7059
2022-03-21,2022-06-15,-0.7059
2022-03-21,2022-06-16,-0.7058
2022-03-21,2022-06-17,-0.7034
2022-03-21,2022-06-18,-0.6979
2022-03-21,2022-06-19,-0.6925
2022-03-21,2022-06-20,-0.6872
2022-03-21,2022-06-21,-0.6820
2022-03-21,2022-06-22,-0.6769
2022-03-21,2022-06-23,-0.6717
2022-03-21,2022-06-24,-0.6667
2022-03-21,2022-06-25,-0.6619
2022-03-21,2022-06-26,-0.6571
2022-03-21,2022-06-27,-0.6525
2022-03-21,2022-06-28,-0.6479
2022-03-21,2022-06-29,-0.6434
2022-03-21,2022-06-30,-0.6390
2022-03-21,2022-07-01,-0.6347
2022-03-21,2022-07-02,-0.6305
2022-03-21,2022-07-03,-0.6264
2022-03-21,2022-07-04,-0.6224
2022-03-21,2022-07-05,-0.6184
2022-03-21,2022-07-06,-0.6146
2022-03-21,2022-07-07,-0.6109
2022-03-21,2022-07-08,-0.6072
2022-03-21,2022-07-09,-0.6036
2022-03-21,2022-07-10,-0.6001
2022-03-21,2022-07-11,-0.5966
2022-03-21,2022-07-12,-0.5932
2022-03-21,2022-07-13,-0.5898
2022-03-21,2022-07-14,-0.5865
2022-03-21,2022-07-15,-0.5833
2022-03-21,2022-07-16,-0.5801
2022-03-21,2022-07-17,-0.5769
2022-03-21,2022-07-18,-0.5739
2022-03-21,2022-07-19,-0.5708
2022-03-21,2022-07-20,-0.5679
2022-03-21,2022-07-21,-0.5650
2022-03-21,2022-07-22,-0.5621
2022-03-21,2022-07-23,-0.5592
2022-03-22,2022-03-23,-0.6918
2022-03-22,2022-03-24,-0.6920
2022-03-22,2022-03-25,-0.6941
2022-03-22,2022-03-26,-0.6957
2022-03-22,2022-03-27,-0.6967
2022-03-22,2022-03-28,-0.6973
2022-03-22,2022-03-29,-0.6976
2022-03-22,2022-03-30,-0.6979
2022-03-22,2022-03-31,-0.6984
2022-03-22,2022-04-01,-0.6987
2022-03-22,2022-04-02,-0.6991
2022-03-22,2022-04-03,-0.6994
2022-03-22,2022-04-04,-0.6997
2022-03-22,2022-04-05,-0.7002
2022-03-22,2022-04-06,-0.7007
2022-03-22,2022-04-07,-0.7011
2022-03-22,2022-04-08,-0.7016
2022-03-22,2022-04-09,-0.7019
2022-03-22,2022-04-10,-0.7022
2022-03-22,2022-04-11,-0.7025
2022-03-22,2022-04-12,-0.7028
2022-03-22,2022-04-13,-0.7030
2022-03-22,2022-04-14,-0.7032
2022-03-22,2022-04-15,-0.7034
2022-03-22,2022-04-16,-0.7037
2022-03-22,2022-04-17,-0.7039
2022-03-22,2022-04-18,-0.7041
2022-03-22,2022-04-19,-0.7043
2022-03-22,2022-04-20,-0.7044
2022-03-22,2022-04-21,-0.7046
2022-03-22,2022-04-22,-0.7047
2022-03-22,2022-04-23,-0.7048
2022-03-22,2022-04-24,-0.7049
2022-03-22,2022-04-25,-0.7050
2022-03-22,2022-04-26,-0.7051
2022-03-22,2022-04-27,-0.7052
2022-03-22,2022-04-28,-0.7052
2022-03-22,2022-04-29,-0.7053
2022-03-22,2022-04-30,-0.7051
2022-03-22,2022-05-01,-0.7050
2022-03-22,2022-05-02,-0.7049
2022-03-22,2022-05-03,-0.7049
2022-03-22,2022-05-04,-0.7048
2022-03-22,2022-05-05,-0.7049
2022-03-22,2022-05-06,-0.7049
2022-03-22,2022-05-07,-0.7049
2022-03-22,2022-05-08,-0.7049
2022-03-22,2022-05-09,-0.7050
2022-03-22,2022-05-10,-0.7050
2022-03-22,2022-05-11,-0.7051
2022-03-22,2022-05-12,-0.7052
2022-03-22,2022-05-13,-0.7053
2022-03-22,2022-05-14,-0.7053
2022-03-22,2022-05-15,-0.7054
2022-03-22,2022-05-16,-0.7054
2022-03-22,2022-05-17,-0.7055
2022-03-22,2022-05-18,-0.7055
2022-03-22,2022-05-19,-0.7056
2022-03-22,2022-05-20,-0.7057
2022-03-22,2022-05-21,-0.7057
2022-03-22,2022-05-22,-0.7058
2022-03-22,2022-05-23,-0.7058
2022-03-22,2022-05-24,-0.7059
2022-03-22,2022-05-25,-0.7059
2022-03-22,2022-05-26,-0.7059
2022-03-22,2022-05-27,-0.7060
2022-03-22,2022-05-28,-0.7060
2022-03-22,2022-05-29,-0.7061
2022-03-22,2022-05-30,-0.7061
2022-03-22,2022-05-31,-0.7061
2022-03-22,2022-06-01,-0.7059
2022-03-22,2022-06-02,-0.7060
2022-03-22,2022-06-03,-0.7060
2022-03-22,2022-06-04,-0.7060
2022-03-22,2022-06-05,-0.7060
2022-03-22,2022-06-06,-0.7060
2022-03-22,2022-06-07,-0.7061
2022-03-22,2022-06-08,-0.7061
2022-03-22,2022-06-09,-0.7061
2022-03-22,2022-06-10,-0.7061
2022-03-22,2022-06-11,-0.7061
2022-03-22,2022-06-12,-0.7061
2022-03-22,2022-06-13,-0.7061
2022-03-22,2022-06-14,-0.7061
2022-03-22,2022-06-15,-0.7061
2022-03-22,2022-06-16,-0.7060
2022-03-22,2022-06-17,-0.7036
2022-03-22,2022-06-18,-0.6980
2022-03-22,2022-06-19,-0.6925
2022-03-22,2022-06-20,-0.6871
2022-03-22,2022-06-21,-0.6819
2022-03-22,2022-06-22,-0.6767
2022-03-22,2022-06-23,-0.6715
2022-03-22,2022-06-24,-0.6665
2022-03-22,2022-06-25,-0.6616
2022-03-22,2022-06-26,-0.6568
2022-03-22,2022-06-27,-0.6521
2022-03-22,2022-06-28,-0.6475
2022-03-22,2022-06-29,-0.6429
2022-03-22,2022-06-30,-0.6385
2022-03-22,2022-07-01,-0.6341
2022-03-22,2022-07-02,-0.6299
2022-03-22,2022-07-03,-0.6258
2022-03-22,2022-07-04,-0.6217
2022-03-22,2022-07-05,-0.6178
2022-03-22,2022-07-06,-0.6139
2022-03-22,2022-07-07,-0.6101
2022-03-22,2022-07-08,-0.6064
2022-03-22,2022-07-09,-0.6028
2022-03-22,2022-07-10,-0.5993
2022-03-22,2022-07-11,-0.5958
2022-03-22,2022-07-12,-0.5923
2022-03-22,2022-07-13,-0.5889
2022-03-22,2022-07-14,-0.5856
2022-03-22,2022-07-15,-0.5823
2022-03-22,2022-07-16,-0.5791
2022-03-22,2022-07-17,-0.5760
2022-03-22,2022-07-18,-0.5729
2022-03-22,2022-07-19,-0.5698
2022-03-22,2022-07-20,-0.5668
2022-03-22,2022-07-21,-0.5639
2022-03-22,2022-07-22,-0.5610
2022-03-22,2022-07-23,-0.5581
2022-03-23,2022-03-24,-0.6921
2022-03-23,2022-03-25,-0.6952
2022-03-23,2022-03-26,-0.6970
2022-03-23,2022-03-27,-0.6979
2022-03-23,2022-03-28,-0.6984
2022-03-23,2022-03-29,-0.6986
2022-03-23,2022-03-30,-0.6988
2022-03-23,2022-03-31,-0.6992
2022-03-23,2022-04-01,-0.6995
2022-03-23,2022-04-02,-0.6998
2022-03-23,2022-04-03,-0.7001
2022-03-23,2022-04-04,-0.7004
2022-03-23,2022-04-05,-0.7009
2022-03-23,2022-04-06,-0.7014
2022-03-23,2022-04-07,-0.7018
2022-03-23,2022-04-08,-0.7022
2022-03-23,2022-04-09,-0.7025
2022-03-23,2022-04-10,-0.7028
2022-03-23,2022-04-11,-0.7031
2022-03-23,2022-04-12,-0.7033
2022-03-23,2022-04-13,-0.7035
2022-03-23,2022-04-14,-0.7037
2022-03-23,2022-04-15,-0.7040
2022-03-23,2022-04-16,-0.7042
2022-03-23,2022-04-17,-0.7044
2022-03-23,2022-04-18,-0.7046
2022-03-23,2022-04-19,-0.7047
2022-03-23,2022-04-20,-0.7049
2022-03-23,2022-04-21,-0.7050
2022-03-23,2022-04-22,-0.7051
2022-03-23,2022-04-23,-0.7052
2022-03-23,2022-04-24,-0.7053
2022-03-23,2022-04-25,-0.7054
2022-03-23,2022-04-26,-0.7055
2022-03-23,2022-04-27,-0.7056
2022-03-23,2022-04-28,-0.7056
2022-03-23,2022-04-29,-0.7056
2022-03-23,2022-04-30,-0.7055
2022-03-23,2022-05-01,-0.7054
2022-03-23,2022-05-02,-0.7053
2022-03-23,2022-05-03,-0.7052
2022-03-23,2022-05-04,-0.7052
2022-03-23,2022-05-05,-0.7052
2022-03-23,2022-05-06,-0.7052
2022-03-23,2022-05-07,-0.7052
2022-03-23,2022-05-08,-0.7052
2022-03-23,2022-05-09,-0.7053
2022-03-23,2022-05-10,-0.7053
2022-03-23,2022-05-11,-0.7054
2022-03-23,2022-05-12,-0.7055
2022-03-23,2022-05-13,-0.7055
2022-03-23,2022-05-14,-0.7056
2022-03-23,2022-05-15,-0.7056
2022-03-23,2022-05-16,-0.7057
2022-03-23,2022-05-17,-0.7058
2022-03-23,2022-05-18,-0.7058
2022-03-23,2022-05-19,-0.7059
2022-03-23,2022-05-20,-0.7059
2022-03-23,2022-05-21,-0.7060
2022-03-23,2022-05-22,-0.7060
2022-03-23,2022-05-23,-0.7061
2022-03-23,2022-05-24,-0.7061
2022-03-23,2022-05-25,-0.7061
2022-03-23,2022-05-26,-0.7062
2022-03-23,2022-05-27,-0.7062
2022-03-23,2022-05-28,-0.7063
2022-03-23,2022-05-29,-0.7063
2022-03-23,2022-05-30,-0.7063
2022-03-23,2022-05-31,-0.7064
2022-03-23,2022-06-01,-0.7061
2022-03-23,2022-06-02,-0.7062
2022-03-23,2022-06-03,-0.7062
2022-03-23,2022-06-04,-0.7062
2022-03-23,2022-06-05,-0.7062
2022-03-23,2022-06-06,-0.7062
2022-03-23,2022-06-07,-0.7063
2022-03-23,2022-06-08,-0.7063
2022-03-23,2022-06-09,-0.7063
2022-03-23,2022-06-10,-0.7063
2022-03-23,2022-06-11,-0.7063
2022-03-23,2022-06-12,-0.7063
2022-03-23,2022-06-13,-0.7063
2022-03-23,2022-06-14,-0.7063
2022-03-23,2022-06-15,-0.7063
2022-03-23,2022-06-16,-0.7061
2022-03-23,2022-06-17,-0.7037
2022-03-23,2022-06-18,-0.6981
2022-03-23,2022-06-19,-0.6925
2022-03-23,2022-06-20,-0.6871
2022-03-23,2022-06-21,-0.6818
2022-03-23,2022-06-22,-0.6766
2022-03-23,2022-06-23,-0.6713
2022-03-23,2022-06-24,-0.6662
2022-03-23,2022-06-25,-0.6613
2022-03-23,2022-06-26,-0.6564
2022-03-23,2022-06-27,-0.6517
2022-03-23,2022-06-28,-0.6471
2022-03-23,2022-06-29,-0.6424
2022-03-23,2022-06-30,-0.6380
2022-03-23,2022-07-01,-0.6335
2022-03-23,2022-07-02,-0.6293
2022-03-23,2022-07-03,-0.6251
2022-03-23,2022-07-04,-0.6211
2022-03-23,2022-07-05,-0.6171
2022-03-23,2022-07-06,-0.6132
2022-03-23,2022-07-07,-0.6094
2022-03-23,2022-07-08,-0.6057
2022-03-23,2022-07-09,-0.6020
2022-03-23,2022-07-10,-0.5984
2022-03-23,2022-07-11,-0.5949
2022-03-23,2022-07-12,-0.5915
2022-03-23,2022-07-13,-0.5880
2022-03-23,2022-07-14,-0.5847
2022-03-23,2022-07-15,-0.5814
2022-03-23,2022-07-16,-0.5782
2022-03-23,2022-07-17,-0.5750
2022-03-23,2022-07-18,-0.5719
2022-03-23,2022-07-19,-0.5688
2022-03-23,2022-07-20,-0.5658
2022-03-23,2022-07-21,-0.5629
2022-03-23,2022-07-22,-0.5600
2022-03-23,2022-07-23,-0.5570
2022-03-24,2022-03-25,-0.6983
2022-03-24,2022-03-26,-0.6994
2022-03-24,2022-03-27,-0.6998
2022-03-24,2022-03-28,-0.7000
2022-03-24,2022-03-29,-0.6999
2022-03-24,2022-03-30,-0.7000
2022-03-24,2022-03-31,-0.7002
2022-03-24,2022-04-01,-0.7004
2022-03-24,2022-04-02,-0.7007
2022-03-24,2022-04-03,-0.7010
2022-03-24,2022-04-04,-0.7012
2022-03-24,2022-04-05,-0.7016
2022-03-24,2022-04-06,-0.7021
2022-03-24,2022-04-07,-0.7025
2022-03-24,2022-04-08,-0.7029
2022-03-24,2022-04-09,-0.7032
2022-03-24,2022-04-10,-0.7035
2022-03-24,2022-04-11,-0.7037
2022-03-24,2022-04-12,-0.7039
2022-03-24,2022-04-13,-0.7041
2022-03-24,2022-04-14,-0.7043
2022-03-24,2022-04-15,-0.7045
2022-03-24,2022-04-16,-0.7047
2022-03-24,2022-04-17,-0.7049
2022-03-24,2022-04-18,-0.7051
2022-03-24,2022-04-19,-0.7052
